taxon_id,rank_level,existing_active,new_active
1248611,5.0,True,False
1278297,20.0,True,False
1278986,10.0,True,False
1276474,10.0,True,False
1271996,10.0,False,True
1289625,10.0,True,False
1300171,30.0,True,False
1300423,10.0,True,False
1331468,10.0,True,False
1331678,10.0,True,False
1337878,10.0,True,False
1336419,10.0,True,False
1330674,10.0,True,False
1313521,10.0,True,False
1315326,10.0,True,False
1312808,10.0,True,False
1315615,10.0,True,False
1316951,10.0,True,False
1315769,10.0,True,False
1314280,10.0,True,False
1315278,10.0,True,False
1319953,20.0,True,False
1358573,10.0,True,False
1356397,10.0,True,False
1356443,10.0,True,False
1358603,10.0,True,False
1367526,5.0,True,False
1365506,10.0,True,False
1369187,10.0,True,False
1368041,10.0,True,False
1398175,20.0,True,False
1403544,10.0,True,False
1389380,11.0,True,False
1381272,10.0,False,True
1382007,10.0,False,True
1415987,20.0,True,False
1412123,5.0,True,False
1419370,10.0,True,False
1412073,20.0,True,False
1425647,10.0,True,False
1470355,10.0,True,False
1443207,10.0,True,False
1460312,13.0,True,False
14609,10.0,True,False
13512,10.0,True,False
14199,10.0,True,False
13508,10.0,True,False
14630,10.0,True,False
14184,10.0,True,False
4788,10.0,False,True
7229,10.0,True,False
51580,10.0,True,False
77678,10.0,True,False
79403,10.0,True,False
84064,10.0,True,False
85272,10.0,True,False
34955,5.0,True,False
36910,10.0,True,False
115555,5.0,True,False
118368,10.0,True,False
128789,10.0,True,False
124716,27.0,True,False
127143,10.0,True,False
109606,10.0,True,False
108796,10.0,True,False
176692,5.0,True,False
173223,10.0,True,False
174283,20.0,True,False
209929,5.0,True,False
208809,10.0,True,False
194482,5.0,True,False
193945,10.0,True,False
212809,10.0,True,False
225848,10.0,True,False
225860,10.0,True,False
227281,10.0,True,False
245681,5.0,True,False
244201,10.0,False,True
255363,10.0,True,False
257839,10.0,True,False
257769,10.0,True,False
258071,10.0,True,False
272408,10.0,True,False
278316,10.0,True,False
266735,10.0,True,False
285719,10.0,True,False
294024,10.0,True,False
299456,10.0,True,False
313578,5.0,True,False
319651,10.0,True,False
305035,10.0,True,False
343337,10.0,True,False
348231,10.0,False,True
349468,10.0,True,False
339756,10.0,True,False
334932,5.0,True,False
334181,10.0,True,False
359741,5.0,True,False
355459,10.0,True,False
354784,20.0,True,False
377448,20.0,True,False
360097,10.0,True,False
405377,10.0,True,False
407764,10.0,True,False
389125,10.0,True,False
426857,10.0,True,False
397174,10.0,True,False
449348,10.0,True,False
443934,10.0,True,False
439729,10.0,True,False
461322,10.0,True,False
465755,10.0,True,False
484226,10.0,True,False
481394,10.0,True,False
504366,5.0,True,False
500342,10.0,True,False
504885,10.0,True,False
496127,20.0,False,True
490723,10.0,True,False
497723,10.0,True,False
514178,10.0,True,False
541223,10.0,True,False
541217,10.0,True,False
541269,10.0,True,False
527017,10.0,True,False
527305,5.0,True,False
527238,10.0,True,False
527275,10.0,True,False
525443,10.0,True,False
526683,10.0,True,False
526772,10.0,True,False
526779,10.0,True,False
535717,10.0,True,False
537030,10.0,True,False
531356,10.0,True,False
535515,10.0,True,False
535722,20.0,False,True
535744,10.0,True,False
535735,10.0,True,False
535742,10.0,True,False
538326,10.0,True,False
537152,10.0,True,False
534156,30.0,True,False
557421,5.0,True,False
569303,5.0,True,False
608556,10.0,True,False
611417,10.0,True,False
615272,10.0,True,False
611292,10.0,True,False
614222,10.0,True,False
613031,10.0,True,False
592416,10.0,True,False
599062,5.0,False,True
625204,10.0,True,False
637112,10.0,True,False
646971,10.0,True,False
647736,10.0,True,False
646902,10.0,True,False
652301,10.0,True,False
652115,10.0,True,False
678930,10.0,True,False
686436,10.0,True,False
686618,10.0,True,False
663008,10.0,True,False
711535,5.0,True,False
718850,5.0,True,False
711481,5.0,True,False
718157,5.0,True,False
698211,5.0,True,False
707644,10.0,True,False
732120,5.0,True,False
730377,5.0,True,False
734868,5.0,True,False
729942,5.0,True,False
729944,5.0,True,False
721259,5.0,True,False
721993,5.0,True,False
722078,5.0,True,False
755698,10.0,True,False
756275,10.0,True,False
759023,10.0,True,False
760218,10.0,True,False
765819,25.0,True,False
749913,10.0,True,False
792107,10.0,True,False
792912,10.0,True,False
793153,10.0,True,False
771392,10.0,True,False
803497,5.0,True,False
809571,10.0,True,False
803131,15.0,True,False
804882,33.0,True,False
826569,5.0,True,False
825873,10.0,True,False
846852,20.0,True,False
878121,27.0,True,False
871876,10.0,True,False
870027,5.0,True,False
870261,10.0,True,False
870760,10.0,True,False
864417,10.0,True,False
861100,5.0,True,False
889196,10.0,True,False
883969,10.0,True,False
885212,10.0,True,False
900411,10.0,True,False
909156,10.0,True,False
907059,5.0,True,False
892149,10.0,True,False
894554,10.0,True,False
923438,10.0,True,False
925151,20.0,True,False
937354,10.0,True,False
938022,10.0,True,False
935333,10.0,True,False
954521,10.0,True,False
957163,10.0,True,False
948272,10.0,True,False
974859,10.0,False,True
975047,10.0,True,False
963260,10.0,True,False
963786,10.0,True,False
961558,20.0,True,False
961371,10.0,True,False
969376,10.0,True,False
985103,10.0,True,False
981043,10.0,True,False
980196,10.0,True,False
994411,10.0,True,False
1028086,10.0,True,False
1018196,10.0,True,False
1018186,10.0,True,False
1015268,10.0,True,False
1045330,10.0,True,False
1045331,10.0,True,False
1045297,10.0,True,False
1045500,10.0,True,False
1032640,10.0,True,False
1032641,10.0,True,False
1052587,5.0,True,False
1060180,5.0,True,False
1061116,10.0,True,False
1064756,10.0,True,False
1063907,10.0,True,False
1074202,10.0,True,False
1071527,10.0,True,False
1071529,10.0,True,False
1095833,10.0,True,False
1098106,10.0,True,False
1091491,10.0,True,False
1090922,5.0,True,False
1087933,10.0,True,False
1113088,10.0,True,False
1101205,10.0,True,False
1129995,10.0,True,False
1140760,10.0,True,False
1134781,5.0,True,False
1166795,10.0,True,False
1168113,10.0,True,False
1170266,10.0,True,False
1176814,10.0,True,False
1176879,10.0,True,False
1176893,10.0,True,False
1179267,20.0,True,False
1179716,10.0,True,False
1155677,10.0,True,False
1192367,10.0,True,False
1194966,10.0,True,False
1194722,10.0,True,False
1187049,10.0,True,False
1183685,10.0,True,False
1181141,10.0,True,False
1203717,20.0,True,False
1209840,10.0,True,False
1225940,5.0,True,False
1269953,10.0,True,False
1265990,10.0,True,False
1251434,10.0,True,False
1254926,10.0,True,False
1254946,10.0,True,False
1253364,10.0,True,False
1254262,10.0,True,False
1244917,5.0,True,False
1280220,10.0,True,False
1293661,10.0,True,False
1290011,5.0,True,False
1291639,10.0,True,False
1290372,5.0,True,False
1290371,5.0,True,False
1302607,10.0,True,False
1305772,10.0,True,False
1303163,5.0,True,False
1312044,10.0,True,False
1312211,10.0,True,False
1312216,10.0,True,False
1312261,10.0,True,False
1347345,10.0,True,False
1353362,10.0,True,False
1353367,10.0,True,False
1351565,10.0,True,False
1359909,10.0,True,False
1363156,10.0,True,False
1370093,20.0,True,False
1376345,10.0,True,False
1375801,10.0,True,False
1375822,10.0,True,False
1375815,10.0,True,False
1375833,10.0,True,False
1375836,10.0,True,False
1393380,5.0,True,False
1408180,10.0,True,False
1401959,10.0,True,False
1402842,10.0,True,False
1401506,10.0,True,False
1414001,10.0,True,False
1413722,10.0,True,False
1430384,10.0,True,False
1472167,10.0,True,False
1473501,5.0,True,False
1470469,10.0,True,False
1472564,10.0,True,False
1449996,10.0,False,True
1442364,10.0,True,False
1460932,11.0,True,False
1463954,10.0,True,False
1466742,10.0,True,False
1458065,10.0,True,False
1005932,20.0,True,False
1427924,20.0,True,False
48056,10.0,True,False
69020,10.0,True,False
69073,5.0,True,False
61802,5.0,True,False
60932,20.0,True,False
60853,20.0,True,False
70135,5.0,True,False
72125,20.0,True,False
88282,20.0,False,True
28830,5.0,True,False
98638,10.0,True,False
99220,10.0,True,False
93797,10.0,True,False
99932,10.0,True,False
113287,10.0,True,False
111977,10.0,True,False
102848,10.0,True,False
107265,10.0,True,False
107198,10.0,True,False
107224,10.0,True,False
149617,5.0,True,False
142974,20.0,True,False
143251,10.0,True,False
154317,10.0,True,False
151714,10.0,False,True
154955,30.0,True,False
186095,20.0,True,False
180040,20.0,True,False
185993,10.0,True,False
181506,5.0,True,False
168511,10.0,True,False
166297,10.0,True,False
205205,5.0,True,False
191428,10.0,True,False
236304,5.0,True,False
239834,5.0,True,False
234029,10.0,True,False
226998,10.0,True,False
225564,10.0,True,False
243882,5.0,True,False
240311,5.0,True,False
240340,5.0,True,False
279831,10.0,True,False
277082,10.0,True,False
266785,10.0,True,False
266811,10.0,True,False
286073,10.0,True,False
282181,10.0,True,False
287702,10.0,True,False
312011,5.0,True,False
312295,5.0,True,False
312676,5.0,True,False
314868,5.0,True,False
312266,5.0,True,False
300346,10.0,True,False
320189,5.0,True,False
327649,10.0,True,False
336040,10.0,True,False
338911,10.0,True,False
334722,10.0,True,False
356453,10.0,True,False
355794,10.0,True,False
371233,10.0,True,False
373857,24.0,False,True
378840,20.0,True,False
363543,5.0,True,False
360040,10.0,True,False
389130,10.0,True,False
389124,10.0,True,False
389128,10.0,True,False
383652,10.0,True,False
426667,10.0,True,False
411110,10.0,True,False
415235,10.0,True,False
413443,5.0,True,False
448048,5.0,True,False
478516,10.0,True,False
475020,10.0,True,False
476252,10.0,True,False
476435,10.0,True,False
479327,10.0,True,False
478108,10.0,True,False
453978,5.0,True,False
455023,5.0,True,False
450618,5.0,True,False
458471,10.0,True,False
468735,10.0,True,False
485659,5.0,True,False
481275,10.0,True,False
484937,10.0,True,False
493214,5.0,True,False
490420,10.0,True,False
492796,10.0,True,False
512164,5.0,True,False
548496,10.0,True,False
544384,10.0,True,False
546406,10.0,True,False
529485,10.0,True,False
522775,20.0,True,False
527297,10.0,True,False
526258,10.0,True,False
521258,5.0,False,True
535897,20.0,True,False
536743,27.0,True,False
531836,10.0,True,False
535147,10.0,True,False
538680,10.0,True,False
538697,10.0,True,False
551517,5.0,True,False
559294,10.0,True,False
556806,5.0,True,False
565384,10.0,True,False
578235,10.0,True,False
601645,10.0,True,False
615142,10.0,False,True
618967,10.0,False,True
610218,10.0,True,False
610918,10.0,True,False
612070,10.0,True,False
621552,10.0,True,False
621541,10.0,True,False
637061,13.0,False,True
633464,13.0,False,True
649401,10.0,True,False
640961,20.0,True,False
644584,20.0,True,False
645140,20.0,True,False
648621,10.0,False,True
646920,10.0,True,False
657758,5.0,True,False
672518,10.0,True,False
676313,10.0,True,False
678937,10.0,True,False
682539,10.0,True,False
662987,10.0,True,False
662914,10.0,True,False
662935,10.0,True,False
662944,10.0,True,False
662974,10.0,True,False
718409,5.0,True,False
716146,10.0,True,False
710630,5.0,True,False
714869,10.0,True,False
703719,10.0,True,False
708462,5.0,True,False
707226,10.0,True,False
704419,10.0,True,False
730378,5.0,True,False
731693,5.0,True,False
738151,10.0,True,False
729744,5.0,True,False
727641,5.0,True,False
755705,10.0,True,False
756992,10.0,True,False
761725,10.0,True,False
761983,10.0,True,False
762000,10.0,True,False
762106,10.0,True,False
762179,10.0,True,False
744563,10.0,True,False
748161,20.0,True,False
792938,5.0,True,False
792920,5.0,True,False
772851,10.0,True,False
771516,5.0,True,False
784766,10.0,True,False
780373,10.0,True,False
783171,10.0,True,False
819711,10.0,True,False
837319,10.0,True,False
830303,10.0,True,False
853983,10.0,True,False
858573,10.0,True,False
851154,10.0,True,False
824362,10.0,True,False
829214,10.0,True,False
876152,10.0,True,False
874964,10.0,True,False
864543,5.0,True,False
861566,10.0,True,False
867200,10.0,True,False
861235,5.0,True,False
885151,10.0,True,False
901369,10.0,True,False
908462,10.0,True,False
901601,5.0,True,False
900134,10.0,True,False
891874,10.0,True,False
896692,10.0,True,False
895233,10.0,True,False
915972,10.0,True,False
910090,10.0,True,False
924195,10.0,True,False
924197,10.0,True,False
932314,10.0,True,False
932661,10.0,True,False
955428,20.0,True,False
957729,10.0,True,False
947002,10.0,True,False
976511,10.0,True,False
960876,20.0,True,False
963827,10.0,True,False
982658,10.0,True,False
983286,10.0,True,False
984538,10.0,True,False
1008076,10.0,True,False
1007421,20.0,True,False
1006556,10.0,True,False
1028188,5.0,True,False
1028196,15.0,True,False
1029789,10.0,True,False
1029802,10.0,True,False
1048249,10.0,True,False
1047172,10.0,True,False
1045566,10.0,True,False
1042568,10.0,True,False
1042378,10.0,True,False
1042564,10.0,True,False
1053097,5.0,True,False
1052289,5.0,False,True
1058266,5.0,True,False
1058878,5.0,True,False
1067292,27.0,True,False
1061105,10.0,True,False
1060529,5.0,True,False
1076074,10.0,True,False
1079184,10.0,True,False
1097420,5.0,True,False
1089193,10.0,True,False
1089271,10.0,True,False
1111515,10.0,True,False
1118684,10.0,True,False
1118686,10.0,True,False
1118707,10.0,True,False
1113054,10.0,True,False
1116376,10.0,True,False
1101479,10.0,True,False
1103016,5.0,False,True
1104001,10.0,True,False
1121174,10.0,True,False
1120400,10.0,True,False
1176815,10.0,True,False
1197109,10.0,True,False
1194491,10.0,True,False
1199714,20.0,True,False
1198677,10.0,True,False
1189515,10.0,True,False
1202996,10.0,False,True
1203182,10.0,True,False
1228638,10.0,True,False
1228301,10.0,True,False
662977,10.0,True,False
662982,10.0,True,False
668674,10.0,True,False
718555,5.0,True,False
714930,10.0,True,False
717228,5.0,True,False
691265,10.0,True,False
701011,5.0,True,False
708839,27.0,True,False
708838,27.0,True,False
724311,5.0,True,False
721255,5.0,True,False
729053,5.0,True,False
758217,10.0,True,False
751144,10.0,True,False
759080,10.0,True,False
756289,10.0,True,False
745250,10.0,True,False
798024,10.0,True,False
792915,10.0,True,False
793172,5.0,True,False
796069,10.0,True,False
775671,27.0,True,False
784772,10.0,True,False
787945,5.0,True,False
789838,10.0,True,False
816972,10.0,True,False
816508,10.0,True,False
835310,10.0,True,False
830666,10.0,True,False
851979,10.0,True,False
823461,20.0,True,False
873699,10.0,True,False
884591,5.0,True,False
884572,5.0,True,False
887041,10.0,True,False
885045,10.0,True,False
898357,10.0,True,False
911648,10.0,True,False
911227,5.0,True,False
930395,5.0,True,False
934494,10.0,True,False
938506,10.0,True,False
950191,10.0,True,False
945154,10.0,True,False
942779,10.0,False,True
972092,10.0,True,False
975116,10.0,True,False
963758,10.0,True,False
968168,10.0,True,False
963879,5.0,True,False
988924,10.0,True,False
992142,10.0,True,False
994578,10.0,True,False
994587,10.0,True,False
991299,10.0,True,False
1008372,10.0,True,False
1002804,10.0,True,False
1002959,10.0,True,False
1024338,10.0,True,False
1026248,10.0,True,False
1020278,25.0,True,False
1019063,10.0,True,False
1047919,10.0,True,False
1042630,25.0,True,False
1039053,10.0,True,False
1032795,10.0,True,False
1057104,5.0,True,False
1052120,5.0,True,False
1069955,20.0,True,False
1063997,10.0,True,False
1062093,10.0,False,True
1078556,10.0,False,True
1075546,10.0,True,False
1075921,5.0,True,False
1093607,5.0,True,False
1098961,11.0,True,False
1118699,10.0,True,False
1118710,10.0,True,False
1113023,10.0,True,False
1106107,10.0,True,False
1125543,10.0,True,False
1134780,5.0,True,False
1133475,10.0,True,False
1134170,10.0,True,False
1217076,10.0,True,False
1187549,20.0,True,False
1224746,5.0,True,False
1239908,10.0,True,False
1234004,10.0,True,False
1233046,10.0,True,False
1259326,10.0,True,False
1252789,10.0,True,False
1279570,10.0,True,False
1277408,10.0,True,False
1276060,10.0,True,False
1284530,10.0,True,False
1285270,10.0,True,False
1289490,10.0,True,False
1292365,10.0,True,False
1320143,20.0,True,False
1336316,10.0,True,False
1336533,10.0,True,False
1338202,10.0,True,False
1313766,10.0,True,False
1314585,10.0,True,False
1317162,10.0,False,True
1353235,10.0,True,False
1362943,10.0,True,False
1360525,10.0,True,False
1367595,10.0,True,False
1367669,10.0,True,False
1366829,13.0,True,False
1367973,10.0,True,False
1368269,10.0,True,False
1363016,10.0,True,False
1362862,20.0,True,False
1378066,10.0,True,False
1370006,10.0,True,False
1389638,10.0,True,False
1425686,10.0,True,False
1472536,5.0,True,False
1473440,10.0,True,False
1440331,10.0,True,False
1440430,10.0,True,False
1448259,20.0,False,True
1441287,20.0,True,False
1444870,10.0,True,False
1444847,5.0,True,False
1460891,11.0,True,False
1466517,10.0,True,False
1460838,11.0,True,False
1464936,10.0,True,False
1459234,10.0,True,False
14197,20.0,True,False
14033,10.0,True,False
276,10.0,True,False
4821,10.0,True,False
51113,10.0,True,False
55181,10.0,True,False
68480,10.0,True,False
60864,5.0,True,False
68668,10.0,True,False
72855,10.0,True,False
87350,20.0,True,False
86404,20.0,False,True
89135,20.0,True,False
115554,5.0,True,False
116248,5.0,True,False
126223,5.0,True,False
121486,5.0,True,False
126792,10.0,True,False
151422,10.0,True,False
139494,10.0,False,True
138684,10.0,True,False
138685,10.0,True,False
139193,20.0,True,False
174674,30.0,True,False
181628,5.0,True,False
198464,5.0,True,False
196524,5.0,True,False
193794,10.0,False,True
216068,10.0,True,False
211680,10.0,True,False
216021,10.0,True,False
238446,5.0,True,False
221682,10.0,True,False
249484,20.0,True,False
242504,5.0,True,False
242216,5.0,True,False
245878,5.0,True,False
242658,5.0,True,False
256383,10.0,False,True
262086,10.0,True,False
262009,10.0,True,False
266799,10.0,True,False
264608,10.0,True,False
287344,10.0,True,False
280434,10.0,True,False
298847,10.0,True,False
293927,10.0,True,False
298835,10.0,True,False
299289,10.0,True,False
314720,5.0,True,False
309617,10.0,True,False
324600,10.0,True,False
345796,30.0,True,False
340571,10.0,True,False
341194,10.0,False,True
345935,10.0,True,False
339757,20.0,True,False
334935,5.0,True,False
332493,10.0,True,False
357381,10.0,True,False
408619,10.0,True,False
427208,10.0,True,False
416897,10.0,True,False
414458,15.0,True,False
412082,5.0,True,False
447723,5.0,True,False
445142,5.0,True,False
446760,10.0,True,False
444584,10.0,True,False
447767,5.0,True,False
456071,10.0,True,False
464986,10.0,True,False
460984,5.0,True,False
484778,10.0,True,False
487530,10.0,True,False
480549,10.0,True,False
501459,10.0,True,False
506182,10.0,True,False
496607,10.0,True,False
541323,10.0,True,False
527026,10.0,True,False
527357,10.0,True,False
526741,10.0,True,False
535838,20.0,True,False
535514,20.0,True,False
535657,20.0,True,False
538268,20.0,True,False
537087,20.0,True,False
533917,10.0,True,False
558461,10.0,True,False
559810,5.0,True,False
558039,5.0,True,False
562923,10.0,True,False
563800,10.0,True,False
561706,10.0,True,False
560245,20.0,True,False
577094,20.0,True,False
578415,10.0,True,False
587525,10.0,True,False
588986,10.0,True,False
605133,25.0,True,False
609579,10.0,True,False
610911,10.0,True,False
619461,10.0,True,False
599390,5.0,True,False
593024,10.0,True,False
625257,5.0,True,False
621209,10.0,True,False
638420,20.0,True,False
635853,10.0,True,False
635311,10.0,True,False
645436,20.0,False,True
646917,10.0,True,False
644206,20.0,True,False
644279,20.0,True,False
657763,5.0,True,False
657772,10.0,True,False
658119,10.0,True,False
686576,10.0,True,False
688447,10.0,True,False
688449,10.0,True,False
660381,10.0,True,False
668760,10.0,False,True
668931,10.0,True,False
668963,10.0,True,False
669434,10.0,True,False
669805,10.0,True,False
660383,10.0,True,False
718455,5.0,True,False
693174,10.0,True,False
693398,5.0,True,False
705798,15.0,True,False
702936,10.0,True,False
700608,10.0,True,False
706087,10.0,True,False
709239,27.0,True,False
736041,10.0,True,False
736120,10.0,True,False
730372,5.0,True,False
721021,5.0,True,False
727292,5.0,True,False
754544,10.0,True,False
755340,10.0,True,False
755411,10.0,True,False
755689,10.0,True,False
755707,10.0,True,False
755709,10.0,True,False
755913,10.0,True,False
761744,10.0,True,False
760336,10.0,True,False
768386,10.0,True,False
768347,5.0,True,False
765585,5.0,True,False
761704,10.0,True,False
767813,10.0,True,False
741252,10.0,True,False
746590,10.0,True,False
794738,10.0,True,False
775048,20.0,True,False
771330,10.0,True,False
777408,10.0,True,False
788152,10.0,True,False
803694,5.0,True,False
800877,20.0,True,False
830831,10.0,True,False
850364,10.0,False,True
850577,10.0,True,False
826573,5.0,True,False
848265,10.0,True,False
845625,10.0,True,False
845109,10.0,True,False
847765,10.0,True,False
877009,10.0,True,False
875629,10.0,False,True
877225,10.0,True,False
876627,10.0,True,False
877085,10.0,True,False
868661,10.0,True,False
881264,10.0,True,False
883122,5.0,True,False
884258,10.0,True,False
882161,10.0,True,False
883503,10.0,True,False
900843,20.0,True,False
895104,10.0,True,False
915192,10.0,True,False
918356,10.0,True,False
922424,10.0,True,False
925392,5.0,True,False
930934,10.0,True,False
950194,10.0,True,False
978541,10.0,True,False
969306,10.0,True,False
963750,10.0,True,False
963839,10.0,True,False
966405,10.0,True,False
980864,10.0,True,False
993550,5.0,True,False
996021,5.0,True,False
993414,10.0,True,False
994588,10.0,True,False
1023368,10.0,True,False
1023427,10.0,True,False
1028060,5.0,True,False
1018189,10.0,True,False
1013633,10.0,True,False
1017333,20.0,True,False
1040308,10.0,True,False
1045535,10.0,True,False
1047192,10.0,True,False
1047666,5.0,True,False
1056241,5.0,True,False
1054465,5.0,True,False
1058198,5.0,True,False
1055386,5.0,False,True
1063292,10.0,True,False
1065948,10.0,True,False
1076492,10.0,True,False
1074220,10.0,True,False
1094328,10.0,True,False
1086720,10.0,True,False
1087835,10.0,True,False
1109222,10.0,True,False
1100048,10.0,True,False
1128464,10.0,True,False
1160106,10.0,True,False
1176847,10.0,True,False
1176892,10.0,True,False
1176884,10.0,True,False
1173315,10.0,True,False
1177347,10.0,True,False
1176888,10.0,True,False
1173313,10.0,True,False
1151609,5.0,True,False
1151612,5.0,True,False
1153585,10.0,True,False
1152568,10.0,True,False
1195991,10.0,True,False
1192318,10.0,True,False
1192548,10.0,True,False
1185414,10.0,True,False
1181234,10.0,True,False
1201418,10.0,True,False
1203941,10.0,True,False
1204031,10.0,True,False
1201628,10.0,True,False
1203185,10.0,True,False
1208806,10.0,True,False
1236163,10.0,True,False
1233646,10.0,True,False
1233189,10.0,True,False
1260630,10.0,True,False
1261007,5.0,True,False
1263951,10.0,True,False
1253217,10.0,True,False
1250071,10.0,True,False
1253363,10.0,True,False
1243702,10.0,True,False
1246350,10.0,True,False
1246392,10.0,True,False
1249123,10.0,True,False
1278675,10.0,True,False
1293891,10.0,True,False
1294695,10.0,True,False
1291011,10.0,True,False
1304526,10.0,True,False
1322274,10.0,True,False
1338175,5.0,True,False
1313989,10.0,True,False
1314000,10.0,True,False
1315072,10.0,True,False
1354372,10.0,True,False
1352553,10.0,True,False
1351559,10.0,True,False
1353416,20.0,True,False
1351345,10.0,True,False
1363835,10.0,True,False
1363146,10.0,True,False
1377685,10.0,True,False
1375797,10.0,True,False
1375812,10.0,True,False
1375816,10.0,True,False
1375819,10.0,True,False
1375830,10.0,True,False
1375831,10.0,True,False
1390336,10.0,True,False
1391325,5.0,True,False
1390487,20.0,True,False
1391940,5.0,True,False
1406195,10.0,True,False
1406165,10.0,True,False
1419659,10.0,True,False
1411957,10.0,True,False
1423464,10.0,True,False
1420584,10.0,True,False
1433673,10.0,True,False
1436020,10.0,True,False
1436630,10.0,True,False
1430385,10.0,True,False
1472613,10.0,True,False
1443356,10.0,True,False
1449994,10.0,False,True
1465218,10.0,True,False
1462175,10.0,True,False
1462616,10.0,True,False
1464892,10.0,True,False
1450801,10.0,True,False
1458823,10.0,True,False
1452929,20.0,True,False
60929,10.0,True,False
72516,10.0,False,True
77380,10.0,False,True
79965,5.0,True,False
77094,10.0,True,False
78336,10.0,True,False
81887,10.0,True,False
96090,10.0,True,False
110203,10.0,True,False
118980,10.0,True,False
115375,5.0,True,False
111626,10.0,True,False
111982,10.0,True,False
113544,10.0,False,True
111003,10.0,True,False
103555,10.0,True,False
103207,10.0,True,False
107219,10.0,True,False
107273,10.0,True,False
107223,10.0,True,False
142179,10.0,True,False
149713,10.0,True,False
143047,10.0,True,False
156369,20.0,True,False
189871,10.0,True,False
184816,20.0,True,False
162427,10.0,True,False
207030,10.0,True,False
238149,5.0,True,False
239262,5.0,True,False
227002,10.0,True,False
224875,10.0,True,False
225880,10.0,True,False
228890,10.0,True,False
240755,5.0,True,False
256513,10.0,True,False
264609,10.0,True,False
266763,10.0,True,False
285121,10.0,False,True
288170,10.0,True,False
319870,10.0,True,False
321290,5.0,True,False
325831,10.0,True,False
325642,5.0,True,False
347481,10.0,True,False
334928,5.0,True,False
332666,5.0,True,False
332663,27.0,True,False
356462,10.0,False,True
351798,10.0,True,False
360076,10.0,True,False
389143,10.0,True,False
383768,10.0,True,False
425164,10.0,True,False
428076,10.0,True,False
429179,10.0,True,False
393050,10.0,True,False
413444,5.0,True,False
416317,20.0,True,False
440884,5.0,True,False
448227,20.0,True,False
448226,10.0,True,False
446877,5.0,True,False
433943,10.0,True,False
433945,10.0,True,False
476384,10.0,True,False
471688,5.0,True,False
452922,10.0,True,False
460503,10.0,False,True
482236,5.0,True,False
508212,5.0,True,False
492403,10.0,True,False
498368,10.0,True,False
493248,10.0,True,False
514815,10.0,True,False
544713,10.0,True,False
548357,10.0,True,False
545513,10.0,True,False
526818,20.0,True,False
522774,10.0,True,False
535591,10.0,True,False
533859,10.0,True,False
531264,10.0,True,False
538751,10.0,True,False
536803,20.0,True,False
537874,10.0,True,False
538674,10.0,True,False
535639,10.0,True,False
538686,10.0,True,False
536080,20.0,True,False
558828,5.0,True,False
558463,10.0,True,False
550317,10.0,True,False
551135,10.0,True,False
558455,10.0,True,False
552668,5.0,True,False
564638,10.0,True,False
565386,10.0,True,False
562919,10.0,True,False
569811,5.0,True,False
568333,10.0,True,False
570930,10.0,True,False
600396,5.0,False,True
600967,5.0,True,False
604311,10.0,True,False
611285,10.0,True,False
611403,10.0,True,False
618610,10.0,False,True
619084,10.0,False,True
598648,5.0,True,False
627789,5.0,True,False
636021,20.0,True,False
633290,13.0,False,True
633473,13.0,False,True
644883,20.0,True,False
645940,15.0,True,False
673244,10.0,True,False
671524,10.0,True,False
675115,10.0,True,False
675127,10.0,True,False
683314,10.0,True,False
668252,10.0,True,False
660304,10.0,True,False
663016,10.0,True,False
660384,10.0,True,False
662931,10.0,True,False
662938,10.0,True,False
662943,10.0,True,False
662958,10.0,True,False
711534,5.0,True,False
712129,5.0,True,False
713383,27.0,True,False
714694,10.0,True,False
709713,10.0,True,False
706804,10.0,True,False
702644,10.0,True,False
730259,5.0,True,False
730379,5.0,True,False
738935,10.0,True,False
729812,5.0,True,False
727640,5.0,True,False
727891,5.0,True,False
727893,5.0,True,False
728907,5.0,True,False
729874,5.0,True,False
761706,10.0,True,False
761713,10.0,True,False
761736,10.0,True,False
761769,10.0,True,False
762034,10.0,True,False
766474,20.0,True,False
744109,10.0,True,False
744127,10.0,True,False
741550,10.0,True,False
740042,10.0,True,False
773461,10.0,True,False
776026,20.0,False,True
809601,10.0,False,True
819727,10.0,True,False
839719,10.0,True,False
858182,10.0,True,False
856763,10.0,True,False
858229,10.0,True,False
855409,5.0,True,False
828876,10.0,True,False
870247,10.0,True,False
872587,10.0,True,False
908456,10.0,True,False
903381,20.0,True,False
906407,10.0,True,False
909152,20.0,True,False
906245,5.0,True,False
899323,10.0,True,False
894713,10.0,True,False
897668,10.0,True,False
952185,10.0,True,False
956581,5.0,True,False
956255,10.0,True,False
947069,10.0,True,False
947091,10.0,True,False
947084,10.0,True,False
947101,10.0,True,False
946050,10.0,True,False
949759,10.0,True,False
975303,10.0,True,False
968305,10.0,True,False
968263,10.0,True,False
964394,10.0,True,False
983289,10.0,True,False
982655,10.0,True,False
983285,10.0,True,False
1020797,10.0,True,False
1020800,10.0,True,False
1020258,20.0,True,False
1024740,10.0,True,False
1028436,10.0,True,False
1017392,20.0,True,False
1043259,10.0,True,False
1055840,5.0,True,False
1058840,5.0,True,False
1061103,10.0,True,False
1068945,10.0,False,True
1061159,5.0,True,False
1060869,10.0,True,False
1060782,10.0,True,False
1069937,20.0,True,False
1063184,10.0,True,False
1070711,25.0,True,False
1072993,5.0,True,False
1078118,10.0,True,False
1098225,10.0,True,False
1092830,10.0,False,True
